id,date_time,symbol_pair,type,price,amount,fee,total
5761,2021-11-11T20:40:20Z,BTCUSDT,sell,1.17,106.32,0.12,124.95
5762,2021-11-11T21:32:54Z,BTCUSDT,buy,1.47,101.39,0.15,149.52
5763,2021-11-11T22:25:27Z,BTCUSDT,sell,1.62,100.79,0.16,163.78
5764,2021-11-11T23:18:01Z,BTCUSDT,buy,1.61,105.19,0.17,169.05
5765,2021-11-12T00:10:35Z,BTCUSDT,sell,1.11,104.71,0.12,116.81
5766,2021-11-12T01:03:08Z,BTCUSDT,buy,1.18,108.95,0.13,128.66
5767,2021-11-12T01:55:42Z,BTCUSDT,sell,1.23,104.43,0.13,128.44
5768,2021-11-12T02:48:15Z,BTCUSDT,buy,1.82,105.25,0.19,191.74
5769,2021-11-12T03:40:49Z,BTCUSDT,sell,1.26,101.36,0.13,127.87
5770,2021-11-12T04:33:23Z,BTCUSDT,buy,1.02,103.26,0.10,105.04
5771,2021-11-12T05:25:56Z,BTCUSDT,sell,1.87,109.07,0.20,204.68
5772,2021-11-12T06:18:30Z,BTCUSDT,buy,1.16,101.47,0.12,117.67
5773,2021-11-12T07:11:03Z,BTCUSDT,sell,1.67,101.39,0.17,169.15
5774,2021-11-12T08:03:37Z,BTCUSDT,buy,1.26,104.41,0.13,132.10
5775,2021-11-12T08:56:11Z,BTCUSDT,sell,1.75,102.24,0.18,178.99
5776,2021-11-12T09:48:44Z,BTCUSDT,buy,1.60,105.26,0.17,168.20
5777,2021-11-12T10:41:18Z,BTCUSDT,sell,1.04,108.17,0.11,112.45
5778,2021-11-12T11:33:51Z,BTCUSDT,buy,1.00,105.94,0.11,106.25
5779,2021-11-12T12:26:25Z,BTCUSDT,sell,1.91,109.66,0.21,210.11
5780,2021-11-12T13:18:59Z,BTCUSDT,buy,1.36,109.72,0.15,149.69
5781,2021-11-12T14:11:32Z,BTCUSDT,sell,1.59,100.88,0.16,160.27
5782,2021-11-12T15:04:06Z,BTCUSDT,buy,1.13,100.79,0.11,113.91
5783,2021-11-12T15:56:39Z,BTCUSDT,sell,1.30,104.93,0.14,136.82
5784,2021-11-12T16:49:13Z,BTCUSDT,buy,1.76,101.25,0.18,178.23
5785,2021-11-12T17:41:47Z,BTCUSDT,sell,1.53,109.89,0.17,168.80
5786,2021-11-12T18:34:20Z,BTCUSDT,buy,1.49,105.72,0.16,157.21
5787,2021-11-12T19:26:54Z,BTCUSDT,sell,1.91,103.51,0.20,197.39
5788,2021-11-12T20:19:27Z,BTCUSDT,buy,1.40,106.85,0.15,150.19
5789,2021-11-12T21:12:01Z,BTCUSDT,sell,1.74,100.12,0.17,173.99
5790,2021-11-12T22:04:35Z,BTCUSDT,buy,1.01,103.50,0.10,104.73
5791,2021-11-12T22:57:08Z,BTCUSDT,sell,1.97,103.52,0.20,204.65
5792,2021-11-12T23:49:42Z,BTCUSDT,buy,1.83,108.19,0.20,198.72
5793,2021-11-13T00:42:15Z,BTCUSDT,sell,1.75,103.55,0.18,181.87
5794,2021-11-13T01:34:49Z,BTCUSDT,buy,1.49,104.76,0.16,155.83
5795,2021-11-13T02:27:23Z,BTCUSDT,sell,1.49,103.03,0.15,154.00
5796,2021-11-13T03:19:56Z,BTCUSDT,buy,1.83,107.79,0.20,197.18
5797,2021-11-13T04:12:30Z,BTCUSDT,sell,1.41,109.31,0.15,154.04
5798,2021-11-13T05:05:03Z,BTCUSDT,buy,1.02,108.04,0.11,110.61
5799,2021-11-13T05:57:37Z,BTCUSDT,sell,1.47,100.48,0.15,147.90
5800,2021-11-13T06:50:11Z,BTCUSDT,buy,1.37,105.70,0.15,145.35
5801,2021-11-13T07:42:44Z,BTCUSDT,sell,1.23,101.34,0.12,125.01
5802,2021-11-13T08:35:18Z,BTCUSDT,buy,1.67,108.49,0.18,181.54
5803,2021-11-13T09:27:51Z,BTCUSDT,sell,1.32,104.79,0.14,138.41
5804,2021-11-13T10:20:25Z,BTCUSDT,buy,1.79,107.16,0.19,192.33
5805,2021-11-13T11:12:59Z,BTCUSDT,sell,1.55,108.73,0.17,169.09
5806,2021-11-13T12:05:32Z,BTCUSDT,buy,1.26,102.23,0.13,129.00
5807,2021-11-13T12:58:06Z,BTCUSDT,sell,1.41,102.09,0.14,144.58
5808,2021-11-13T13:50:39Z,BTCUSDT,buy,1.45,102.78,0.15,148.75
5809,2021-11-13T14:43:13Z,BTCUSDT,sell,1.30,105.35,0.14,137.02
5810,2021-11-13T15:35:47Z,BTCUSDT,buy,1.91,104.08,0.20,198.99
5811,2021-11-13T16:28:20Z,BTCUSDT,sell,1.70,103.00,0.17,175.02
5812,2021-11-13T17:20:54Z,BTCUSDT,buy,2.00,104.96,0.21,209.60
5813,2021-11-13T18:13:27Z,BTCUSDT,sell,1.11,103.69,0.11,115.10
5814,2021-11-13T19:06:01Z,BTCUSDT,buy,1.37,101.45,0.14,139.63
5815,2021-11-13T19:58:35Z,BTCUSDT,sell,1.53,103.79,0.16,158.98
5816,2021-11-13T20:51:08Z,BTCUSDT,buy,1.32,100.38,0.13,132.29
5817,2021-11-13T21:43:42Z,BTCUSDT,sell,1.16,100.13,0.12,116.16
5818,2021-11-13T22:36:15Z,BTCUSDT,buy,1.56,101.26,0.16,158.45
5819,2021-11-13T23:28:49Z,BTCUSDT,sell,1.56,101.84,0.16,158.73
5820,2021-11-14T00:21:23Z,BTCUSDT,buy,1.03,109.99,0.11,113.89
5821,2021-11-14T01:13:56Z,BTCUSDT,sell,1.46,103.40,0.15,151.08
5822,2021-11-14T02:06:30Z,BTCUSDT,buy,1.35,104.08,0.14,140.38
5823,2021-11-14T02:59:03Z,BTCUSDT,sell,1.62,108.58,0.18,175.91
5824,2021-11-14T03:51:37Z,BTCUSDT,buy,1.40,106.76,0.15,149.42
5825,2021-11-14T04:44:11Z,BTCUSDT,sell,1.31,104.66,0.14,137.73
5826,2021-11-14T05:36:44Z,BTCUSDT,buy,1.59,105.85,0.17,168.39
5827,2021-11-14T06:29:18Z,BTCUSDT,sell,1.61,101.05,0.16,162.41
5828,2021-11-14T07:21:51Z,BTCUSDT,buy,1.84,101.30,0.19,186.59
5829,2021-11-14T08:14:25Z,BTCUSDT,sell,1.45,108.32,0.16,157.65
5830,2021-11-14T09:06:59Z,BTCUSDT,buy,1.73,107.36,0.19,186.43
5831,2021-11-14T09:59:32Z,BTCUSDT,sell,1.76,108.23,0.19,190.14
5832,2021-11-14T10:52:06Z,BTCUSDT,buy,1.12,106.63,0.12,119.69
5833,2021-11-14T11:44:39Z,BTCUSDT,sell,1.28,107.53,0.14,137.34
5834,2021-11-14T12:37:13Z,BTCUSDT,buy,1.61,101.84,0.16,164.63
5835,2021-11-14T13:29:47Z,BTCUSDT,sell,1.77,100.78,0.18,178.64
5836,2021-11-14T14:22:20Z,BTCUSDT,buy,1.54,102.29,0.16,158.12
5837,2021-11-14T15:14:54Z,BTCUSDT,sell,1.02,106.02,0.11,108.57
5838,2021-11-14T16:07:27Z,BTCUSDT,buy,1.53,101.41,0.15,154.94
5839,2021-11-14T17:00:01Z,BTCUSDT,sell,1.72,104.89,0.18,180.89
5840,2021-11-14T17:52:35Z,BTCUSDT,buy,1.25,106.42,0.13,133.45
5841,2021-11-14T18:45:08Z,BTCUSDT,sell,1.49,101.84,0.15,152.12
5842,2021-11-14T19:37:42Z,BTCUSDT,buy,1.25,106.86,0.13,133.61
5843,2021-11-14T20:30:15Z,BTCUSDT,sell,1.88,105.14,0.20,197.63
5844,2021-11-14T21:22:49Z,BTCUSDT,buy,1.68,100.45,0.17,168.48
5845,2021-11-14T22:15:23Z,BTCUSDT,sell,1.55,101.06,0.16,157.03
5846,2021-11-14T23:07:56Z,BTCUSDT,buy,1.03,105.03,0.11,107.88
5847,2021-11-15T00:00:30Z,BTCUSDT,sell,1.70,108.84,0.18,184.98
5848,2021-11-15T00:53:03Z,BTCUSDT,buy,1.07,102.81,0.11,110.22
5849,2021-11-15T01:45:37Z,BTCUSDT,sell,1.25,105.71,0.13,132.79
5850,2021-11-15T02:38:11Z,BTCUSDT,buy,1.96,104.06,0.20,204.30
5851,2021-11-15T03:30:44Z,BTCUSDT,sell,1.41,101.80,0.14,144.16
5852,2021-11-15T04:23:18Z,BTCUSDT,buy,1.99,106.17,0.21,211.36
5853,2021-11-15T05:15:51Z,BTCUSDT,sell,1.36,108.95,0.15,148.51
5854,2021-11-15T06:08:25Z,BTCUSDT,buy,1.02,106.74,0.11,109.19
5855,2021-11-15T07:00:59Z,BTCUSDT,sell,1.44,101.29,0.15,146.01
5856,2021-11-15T07:53:32Z,BTCUSDT,buy,1.05,100.09,0.11,105.28
5857,2021-11-15T08:46:06Z,BTCUSDT,sell,1.66,109.18,0.18,181.67
5858,2021-11-15T09:38:39Z,BTCUSDT,buy,1.86,105.55,0.20,196.52
5859,2021-11-15T10:31:13Z,BTCUSDT,sell,1.86,100.21,0.19,186.26
5860,2021-11-15T11:23:47Z,BTCUSDT,buy,1.98,109.56,0.22,217.01
5861,2021-11-15T12:16:20Z,BTCUSDT,sell,1.81,101.13,0.18,183.32
5862,2021-11-15T13:08:54Z,BTCUSDT,buy,1.49,101.73,0.15,152.05
5863,2021-11-15T14:01:27Z,BTCUSDT,sell,1.26,103.54,0.13,130.95
5864,2021-11-15T14:54:01Z,BTCUSDT,buy,1.44,103.29,0.15,148.79
5865,2021-11-15T15:46:35Z,BTCUSDT,sell,1.65,109.35,0.18,180.78
5866,2021-11-15T16:39:08Z,BTCUSDT,buy,1.12,109.00,0.12,122.41
5867,2021-11-15T17:31:42Z,BTCUSDT,sell,1.49,102.87,0.15,153.76
5868,2021-11-15T18:24:15Z,BTCUSDT,buy,1.98,106.70,0.21,211.88
5869,2021-11-15T19:16:49Z,BTCUSDT,sell,1.85,105.51,0.20,195.54
5870,2021-11-15T20:09:23Z,BTCUSDT,buy,1.99,104.82,0.21,208.62
5871,2021-11-15T21:01:56Z,BTCUSDT,sell,1.79,102.20,0.18,182.66
5872,2021-11-15T21:54:30Z,BTCUSDT,buy,1.22,106.27,0.13,130.26
5873,2021-11-15T22:47:03Z,BTCUSDT,sell,1.67,105.19,0.18,175.43
5874,2021-11-15T23:39:37Z,BTCUSDT,buy,1.15,104.38,0.12,119.66
5875,2021-11-16T00:32:11Z,BTCUSDT,sell,1.38,108.70,0.15,150.41
5876,2021-11-16T01:24:44Z,BTCUSDT,buy,1.37,102.45,0.14,140.92
5877,2021-11-16T02:17:18Z,BTCUSDT,sell,1.27,109.12,0.14,138.73
5878,2021-11-16T03:09:51Z,BTCUSDT,buy,1.48,109.00,0.16,161.59
5879,2021-11-16T04:02:25Z,BTCUSDT,sell,1.87,106.17,0.20,198.35
5880,2021-11-16T04:54:59Z,BTCUSDT,buy,1.12,107.51,0.12,120.13
5881,2021-11-16T05:47:32Z,BTCUSDT,sell,1.93,105.27,0.20,202.98
5882,2021-11-16T06:40:06Z,BTCUSDT,buy,1.39,103.78,0.14,144.32
5883,2021-11-16T07:32:39Z,BTCUSDT,sell,1.72,102.01,0.18,175.52
5884,2021-11-16T08:25:13Z,BTCUSDT,buy,1.50,108.34,0.16,162.25
5885,2021-11-16T09:17:47Z,BTCUSDT,sell,1.30,104.33,0.14,136.13
5886,2021-11-16T10:10:20Z,BTCUSDT,buy,1.45,105.41,0.15,153.25
5887,2021-11-16T11:02:54Z,BTCUSDT,sell,1.01,108.69,0.11,109.40
5888,2021-11-16T11:55:27Z,BTCUSDT,buy,1.34,101.93,0.14,137.08
5889,2021-11-16T12:48:01Z,BTCUSDT,sell,1.02,105.15,0.11,107.86
5890,2021-11-16T13:40:35Z,BTCUSDT,buy,1.95,108.74,0.21,212.08
5891,2021-11-16T14:33:08Z,BTCUSDT,sell,1.04,109.83,0.11,113.93
5892,2021-11-16T15:25:42Z,BTCUSDT,buy,1.06,104.58,0.11,110.84
5893,2021-11-16T16:18:15Z,BTCUSDT,sell,1.32,105.39,0.14,138.85
5894,2021-11-16T17:10:49Z,BTCUSDT,buy,1.24,105.65,0.13,130.73
5895,2021-11-16T18:03:23Z,BTCUSDT,sell,1.03,105.57,0.11,109.25
5896,2021-11-16T18:55:56Z,BTCUSDT,buy,1.18,106.53,0.13,125.81
5897,2021-11-16T19:48:30Z,BTCUSDT,sell,1.74,107.21,0.19,187.22
5898,2021-11-16T20:41:03Z,BTCUSDT,buy,1.26,107.22,0.13,134.94
5899,2021-11-16T21:33:37Z,BTCUSDT,sell,1.82,108.21,0.20,197.56
5900,2021-11-16T22:26:11Z,BTCUSDT,buy,1.56,107.35,0.17,167.56
5901,2021-11-16T23:18:44Z,BTCUSDT,sell,1.30,104.16,0.14,135.89
5902,2021-11-17T00:11:18Z,BTCUSDT,buy,1.18,102.79,0.12,121.15
5903,2021-11-17T01:03:51Z,BTCUSDT,sell,1.62,107.35,0.17,174.08
5904,2021-11-17T01:56:25Z,BTCUSDT,buy,1.67,108.65,0.18,181.12
5905,2021-11-17T02:48:59Z,BTCUSDT,sell,1.50,102.86,0.15,154.79
5906,2021-11-17T03:41:32Z,BTCUSDT,buy,1.17,107.89,0.13,126.58
5907,2021-11-17T04:34:06Z,BTCUSDT,sell,1.01,106.78,0.11,107.88
5908,2021-11-17T05:26:39Z,BTCUSDT,buy,1.69,106.59,0.18,180.68
5909,2021-11-17T06:19:13Z,BTCUSDT,sell,1.57,100.51,0.16,158.27
5910,2021-11-17T07:11:47Z,BTCUSDT,buy,1.39,102.49,0.14,142.40
5911,2021-11-17T08:04:20Z,BTCUSDT,sell,1.56,106.77,0.17,166.38
5912,2021-11-17T08:56:54Z,BTCUSDT,buy,1.57,100.23,0.16,157.73
5913,2021-11-17T09:49:27Z,BTCUSDT,sell,1.07,104.78,0.11,111.77
5914,2021-11-17T10:42:01Z,BTCUSDT,buy,1.33,103.56,0.14,137.40
5915,2021-11-17T11:34:35Z,BTCUSDT,sell,1.68,104.30,0.18,175.79
5916,2021-11-17T12:27:08Z,BTCUSDT,buy,1.33,103.56,0.14,137.88
5917,2021-11-17T13:19:42Z,BTCUSDT,sell,1.30,106.32,0.14,138.11
5918,2021-11-17T14:12:15Z,BTCUSDT,buy,1.29,107.74,0.14,138.98
5919,2021-11-17T15:04:49Z,BTCUSDT,sell,1.24,109.64,0.14,135.62
5920,2021-11-17T15:57:23Z,BTCUSDT,buy,1.02,108.84,0.11,111.32
5921,2021-11-17T16:49:56Z,BTCUSDT,sell,1.16,102.56,0.12,119.30
5922,2021-11-17T17:42:30Z,BTCUSDT,buy,1.05,105.12,0.11,110.21
5923,2021-11-17T18:35:03Z,BTCUSDT,sell,1.00,105.32,0.11,105.42
5924,2021-11-17T19:27:37Z,BTCUSDT,buy,1.20,104.34,0.13,125.68
5925,2021-11-17T20:20:11Z,BTCUSDT,sell,1.74,101.41,0.18,176.13
5926,2021-11-17T21:12:44Z,BTCUSDT,buy,1.75,107.31,0.19,187.69
5927,2021-11-17T22:05:18Z,BTCUSDT,sell,1.95,105.61,0.21,206.08
5928,2021-11-17T22:57:51Z,BTCUSDT,buy,1.47,104.76,0.15,153.74
5929,2021-11-17T23:50:25Z,BTCUSDT,sell,1.66,100.11,0.17,166.80
5930,2021-11-18T00:42:59Z,BTCUSDT,buy,1.59,104.77,0.17,167.27
5931,2021-11-18T01:35:32Z,BTCUSDT,sell,1.95,109.04,0.21,212.64
5932,2021-11-18T02:28:06Z,BTCUSDT,buy,1.63,104.34,0.17,169.81
5933,2021-11-18T03:20:39Z,BTCUSDT,sell,1.20,109.65,0.13,131.71
5934,2021-11-18T04:13:13Z,BTCUSDT,buy,1.87,100.21,0.19,187.59
5935,2021-11-18T05:05:47Z,BTCUSDT,sell,1.52,102.06,0.16,155.77
5936,2021-11-18T05:58:20Z,BTCUSDT,buy,1.70,104.97,0.18,178.42
5937,2021-11-18T06:50:54Z,BTCUSDT,sell,1.24,109.60,0.14,136.47
5938,2021-11-18T07:43:27Z,BTCUSDT,buy,1.65,108.93,0.18,179.55
5939,2021-11-18T08:36:01Z,BTCUSDT,sell,1.89,101.34,0.19,191.54
5940,2021-11-18T09:28:35Z,BTCUSDT,buy,1.41,105.43,0.15,148.85
5941,2021-11-18T10:21:08Z,BTCUSDT,sell,1.66,102.16,0.17,169.80
5942,2021-11-18T11:13:42Z,BTCUSDT,buy,1.97,108.15,0.21,213.78
5943,2021-11-18T12:06:15Z,BTCUSDT,sell,1.89,106.10,0.20,200.90
5944,2021-11-18T12:58:49Z,BTCUSDT,buy,1.43,108.56,0.15,154.99
5945,2021-11-18T13:51:23Z,BTCUSDT,sell,1.83,100.07,0.18,183.69
5946,2021-11-18T14:43:56Z,BTCUSDT,buy,1.36,109.59,0.15,149.22
5947,2021-11-18T15:36:30Z,BTCUSDT,sell,1.48,106.61,0.16,157.49
5948,2021-11-18T16:29:03Z,BTCUSDT,buy,1.59,103.75,0.17,165.30
5949,2021-11-18T17:21:37Z,BTCUSDT,sell,1.27,104.23,0.13,132.47
5950,2021-11-18T18:14:11Z,BTCUSDT,buy,1.79,101.96,0.18,182.88
5951,2021-11-18T19:06:44Z,BTCUSDT,sell,1.09,101.13,0.11,110.75
5952,2021-11-18T19:59:18Z,BTCUSDT,buy,1.05,105.06,0.11,110.59
5953,2021-11-18T20:51:51Z,BTCUSDT,sell,1.82,103.41,0.19,188.34
5954,2021-11-18T21:44:25Z,BTCUSDT,buy,1.23,100.66,0.12,123.54
5955,2021-11-18T22:36:59Z,BTCUSDT,sell,1.31,101.03,0.13,132.82
5956,2021-11-18T23:29:32Z,BTCUSDT,buy,1.63,100.97,0.16,164.34
5957,2021-11-19T00:22:06Z,BTCUSDT,sell,1.58,101.69,0.16,160.54
5958,2021-11-19T01:14:39Z,BTCUSDT,buy,1.52,103.96,0.16,157.68
5959,2021-11-19T02:07:13Z,BTCUSDT,sell,1.08,107.50,0.12,116.33
5960,2021-11-19T02:59:47Z,BTCUSDT,buy,1.41,105.13,0.15,148.62
5961,2021-11-19T03:52:20Z,BTCUSDT,sell,1.80,103.65,0.19,186.96
5962,2021-11-19T04:44:54Z,BTCUSDT,buy,1.15,104.23,0.12,120.13
5963,2021-11-19T05:37:27Z,BTCUSDT,sell,1.57,106.86,0.17,167.62
5964,2021-11-19T06:30:01Z,BTCUSDT,buy,1.49,108.00,0.16,161.49
5965,2021-11-19T07:22:35Z,BTCUSDT,sell,1.01,106.08,0.11,107.46
5966,2021-11-19T08:15:08Z,BTCUSDT,buy,1.56,106.60,0.17,166.83
5967,2021-11-19T09:07:42Z,BTCUSDT,sell,1.24,101.09,0.13,125.68
5968,2021-11-19T10:00:15Z,BTCUSDT,buy,1.31,101.85,0.13,133.06
5969,2021-11-19T10:52:49Z,BTCUSDT,sell,1.91,101.30,0.19,194.00
5970,2021-11-19T11:45:23Z,BTCUSDT,buy,1.71,103.22,0.18,177.17
5971,2021-11-19T12:37:56Z,BTCUSDT,sell,1.37,106.18,0.15,145.59
5972,2021-11-19T13:30:30Z,BTCUSDT,buy,1.33,103.38,0.14,137.33
5973,2021-11-19T14:23:03Z,BTCUSDT,sell,1.34,102.86,0.14,138.24
5974,2021-11-19T15:15:37Z,BTCUSDT,buy,1.92,109.63,0.21,210.94
5975,2021-11-19T16:08:11Z,BTCUSDT,sell,1.08,101.57,0.11,109.37
5976,2021-11-19T17:00:44Z,BTCUSDT,buy,1.04,103.15,0.11,106.88
5977,2021-11-19T17:53:18Z,BTCUSDT,sell,1.19,109.13,0.13,130.32
5978,2021-11-19T18:45:51Z,BTCUSDT,buy,1.58,103.31,0.16,163.82
5979,2021-11-19T19:38:25Z,BTCUSDT,sell,1.78,106.08,0.19,189.03
5980,2021-11-19T20:30:59Z,BTCUSDT,buy,1.68,101.82,0.17,171.44
5981,2021-11-19T21:23:32Z,BTCUSDT,sell,1.38,101.89,0.14,140.91
5982,2021-11-19T22:16:06Z,BTCUSDT,buy,1.35,103.28,0.14,140.02
5983,2021-11-19T23:08:39Z,BTCUSDT,sell,1.54,107.76,0.17,166.00
5984,2021-11-20T00:01:13Z,BTCUSDT,buy,1.01,108.85,0.11,109.86
5985,2021-11-20T00:53:47Z,BTCUSDT,sell,1.06,104.01,0.11,110.08
5986,2021-11-20T01:46:20Z,BTCUSDT,buy,1.24,103.02,0.13,127.57
5987,2021-11-20T02:38:54Z,BTCUSDT,sell,1.97,109.22,0.22,215.91
5988,2021-11-20T03:31:27Z,BTCUSDT,buy,1.21,109.01,0.13,132.34
5989,2021-11-20T04:24:01Z,BTCUSDT,sell,1.35,106.04,0.14,143.11
5990,2021-11-20T05:16:35Z,BTCUSDT,buy,1.09,105.59,0.11,115.11
5991,2021-11-20T06:09:08Z,BTCUSDT,sell,1.02,107.79,0.11,110.07
5992,2021-11-20T07:01:42Z,BTCUSDT,buy,1.01,109.56,0.11,110.98
5993,2021-11-20T07:54:15Z,BTCUSDT,sell,1.63,101.60,0.17,165.95
5994,2021-11-20T08:46:49Z,BTCUSDT,buy,1.46,108.33,0.16,158.67
5995,2021-11-20T09:39:23Z,BTCUSDT,sell,1.66,109.94,0.18,182.35
5996,2021-11-20T10:31:56Z,BTCUSDT,buy,1.18,105.19,0.12,124.63
5997,2021-11-20T11:24:30Z,BTCUSDT,sell,1.86,101.58,0.19,188.95
5998,2021-11-20T12:17:03Z,BTCUSDT,buy,1.91,109.60,0.21,209.55
5999,2021-11-20T13:09:37Z,BTCUSDT,sell,1.71,109.09,0.19,186.20
6000,2021-11-20T14:02:11Z,BTCUSDT,buy,1.91,103.86,0.20,198.22
6001,2021-11-20T14:54:44Z,BTCUSDT,sell,1.61,106.93,0.17,172.15
6002,2021-11-20T15:47:18Z,BTCUSDT,buy,1.38,101.43,0.14,140.07
6003,2021-11-20T16:39:51Z,BTCUSDT,sell,1.51,102.15,0.15,154.44
6004,2021-11-20T17:32:25Z,BTCUSDT,buy,1.21,103.64,0.13,125.98
6005,2021-11-20T18:24:59Z,BTCUSDT,sell,1.94,103.55,0.20,201.00
6006,2021-11-20T19:17:32Z,BTCUSDT,buy,1.32,107.03,0.14,141.84
6007,2021-11-20T20:10:06Z,BTCUSDT,sell,1.26,105.34,0.13,132.74
6008,2021-11-20T21:02:39Z,BTCUSDT,buy,1.35,106.12,0.14,143.30
6009,2021-11-20T21:55:13Z,BTCUSDT,sell,1.66,101.00,0.17,168.17
6010,2021-11-20T22:47:47Z,BTCUSDT,buy,1.24,105.80,0.13,131.29
6011,2021-11-20T23:40:20Z,BTCUSDT,sell,1.10,107.26,0.12,118.47
6012,2021-11-21T00:32:54Z,BTCUSDT,buy,1.26,101.46,0.13,128.18
6013,2021-11-21T01:25:27Z,BTCUSDT,sell,1.50,101.05,0.15,151.61
6014,2021-11-21T02:18:01Z,BTCUSDT,buy,1.83,100.09,0.18,183.17
6015,2021-11-21T03:10:35Z,BTCUSDT,sell,1.12,109.35,0.12,122.48
6016,2021-11-21T04:03:08Z,BTCUSDT,buy,1.49,109.41,0.16,162.92
6017,2021-11-21T04:55:42Z,BTCUSDT,sell,1.53,107.82,0.16,164.94
6018,2021-11-21T05:48:15Z,BTCUSDT,buy,1.11,109.77,0.12,122.44
6019,2021-11-21T06:40:49Z,BTCUSDT,sell,1.15,100.52,0.12,116.21
6020,2021-11-21T07:33:23Z,BTCUSDT,buy,1.70,105.13,0.18,178.41
6021,2021-11-21T08:25:56Z,BTCUSDT,sell,1.72,101.99,0.18,175.92
6022,2021-11-21T09:18:30Z,BTCUSDT,buy,1.77,100.81,0.18,178.74
6023,2021-11-21T10:11:03Z,BTCUSDT,sell,1.42,106.32,0.15,150.94
6024,2021-11-21T11:03:37Z,BTCUSDT,buy,1.43,103.29,0.15,147.62
6025,2021-11-21T11:56:11Z,BTCUSDT,sell,1.04,106.58,0.11,110.56
6026,2021-11-21T12:48:44Z,BTCUSDT,buy,1.50,103.08,0.15,154.99
6027,2021-11-21T13:41:18Z,BTCUSDT,sell,1.36,101.40,0.14,137.87
6028,2021-11-21T14:33:51Z,BTCUSDT,buy,2.00,103.98,0.21,208.18
6029,2021-11-21T15:26:25Z,BTCUSDT,sell,1.17,101.28,0.12,118.60
6030,2021-11-21T16:18:59Z,BTCUSDT,buy,1.38,102.85,0.14,141.93
6031,2021-11-21T17:11:32Z,BTCUSDT,sell,1.61,101.38,0.16,163.59
6032,2021-11-21T18:04:06Z,BTCUSDT,buy,1.55,102.00,0.16,158.68
6033,2021-11-21T18:56:39Z,BTCUSDT,sell,1.43,101.14,0.14,144.82
6034,2021-11-21T19:49:13Z,BTCUSDT,buy,1.25,100.73,0.13,126.42
6035,2021-11-21T20:41:47Z,BTCUSDT,sell,1.10,103.59,0.11,113.97
6036,2021-11-21T21:34:20Z,BTCUSDT,buy,1.85,101.25,0.19,187.17
6037,2021-11-21T22:26:54Z,BTCUSDT,sell,1.57,104.68,0.16,164.07
6038,2021-11-21T23:19:27Z,BTCUSDT,buy,1.48,104.58,0.15,155.03
6039,2021-11-22T00:12:01Z,BTCUSDT,sell,1.18,102.79,0.12,121.07
6040,2021-11-22T01:04:35Z,BTCUSDT,buy,1.57,104.10,0.16,164.00
6041,2021-11-22T01:57:08Z,BTCUSDT,sell,1.67,107.25,0.18,179.45
6042,2021-11-22T02:49:42Z,BTCUSDT,buy,1.46,101.83,0.15,149.20
6043,2021-11-22T03:42:15Z,BTCUSDT,sell,1.41,106.38,0.15,150.44
6044,2021-11-22T04:34:49Z,BTCUSDT,buy,1.49,102.02,0.15,151.83
6045,2021-11-22T05:27:23Z,BTCUSDT,sell,1.97,104.83,0.21,206.75
6046,2021-11-22T06:19:56Z,BTCUSDT,buy,1.88,109.94,0.21,206.52
6047,2021-11-22T07:12:30Z,BTCUSDT,sell,1.26,105.92,0.13,133.30
6048,2021-11-22T08:05:03Z,BTCUSDT,buy,1.61,105.32,0.17,169.43
6049,2021-11-22T08:57:37Z,BTCUSDT,sell,1.31,102.52,0.13,134.21
6050,2021-11-22T09:50:11Z,BTCUSDT,buy,1.31,105.42,0.14,137.83
6051,2021-11-22T10:42:44Z,BTCUSDT,sell,1.29,109.71,0.14,141.25
6052,2021-11-22T11:35:18Z,BTCUSDT,buy,1.85,100.14,0.19,185.62
6053,2021-11-22T12:27:51Z,BTCUSDT,sell,1.98,103.64,0.21,205.21
6054,2021-11-22T13:20:25Z,BTCUSDT,buy,1.41,103.42,0.15,146.13
6055,2021-11-22T14:12:59Z,BTCUSDT,sell,1.59,103.21,0.16,164.18
6056,2021-11-22T15:05:32Z,BTCUSDT,buy,1.38,100.88,0.14,139.46
6057,2021-11-22T15:58:06Z,BTCUSDT,sell,1.53,108.07,0.17,165.60
6058,2021-11-22T16:50:39Z,BTCUSDT,buy,1.37,102.06,0.14,140.43
6059,2021-11-22T17:43:13Z,BTCUSDT,sell,1.94,101.21,0.20,197.01
6060,2021-11-22T18:35:47Z,BTCUSDT,buy,1.10,104.08,0.11,114.12
6061,2021-11-22T19:28:20Z,BTCUSDT,sell,1.76,100.53,0.18,177.38
6062,2021-11-22T20:20:54Z,BTCUSDT,buy,1.75,104.07,0.18,182.79
6063,2021-11-22T21:13:27Z,BTCUSDT,sell,1.90,102.23,0.19,194.49
6064,2021-11-22T22:06:01Z,BTCUSDT,buy,1.51,106.40,0.16,160.31
6065,2021-11-22T22:58:35Z,BTCUSDT,sell,1.11,101.38,0.11,112.47
6066,2021-11-22T23:51:08Z,BTCUSDT,buy,1.15,102.18,0.12,117.65
6067,2021-11-23T00:43:42Z,BTCUSDT,sell,1.56,105.54,0.16,164.37
6068,2021-11-23T01:36:15Z,BTCUSDT,buy,1.42,107.40,0.15,153.00
6069,2021-11-23T02:28:49Z,BTCUSDT,sell,1.91,103.80,0.20,197.94
6070,2021-11-23T03:21:23Z,BTCUSDT,buy,1.86,100.99,0.19,188.02
